BlockId,Label
blk_-7304485340697352314,Normal
blk_7929770888615334809,Normal
blk_-9064560860534869219,Normal
blk_-5904835675315322018,Normal
blk_-931626129620593303,Normal
blk_-8462182464180463331,Normal
blk_4269026824592069091,Normal
blk_-4065337529825734571,Normal
blk_6268356033391750699,Normal
blk_-290842657568168081,Normal
blk_-3039043631264712377,Normal
blk_1099275627486911406,Normal
blk_3791794188299815842,Normal
blk_6613003774799506920,Normal
blk_6790904190022335694,Normal
blk_-7908757307240665002,Normal
blk_1530335724534363826,Normal
blk_-3130931879184502540,Normal
blk_7246939535792124054,Normal
blk_764378453682652046,Normal
blk_8075172613979882356,Normal
blk_-5901478386184301521,Normal
blk_-3504972758274768323,Normal
blk_5646348984688883004,Normal
blk_-4538077846465893448,Normal
blk_-7811537039710052481,Normal
blk_-4468766313622173914,Normal
blk_2630609619892110337,Normal
blk_4052470192955723075,Normal
blk_-3416197627433746535,Normal
blk_4687102571271153484,Normal
blk_-533210835770446829,Normal
blk_2652326301836198695,Normal
blk_4698487191493023808,Normal
blk_-1434611047609846684,Normal
blk_-1412190707253453103,Normal
blk_-8463722941530556826,Normal
blk_1103387452633935689,Normal
blk_-1934288039691098666,Normal
blk_-4097209212406426556,Normal
blk_5635082829095510466,Normal
blk_-7719298894055158921,Normal
blk_-6581313104525936967,Normal
blk_-1455221633490309763,Normal
blk_6104005062123539857,Normal
blk_-5422491223454382862,Normal
blk_2699774463064547928,Normal
blk_3199372458794457359,Normal
blk_-7362616521618778265,Normal
blk_-8477783180355968777,Normal
blk_6763160020894852449,Normal
blk_-169124666108433100,Normal
blk_-4784586980950202922,Normal
blk_4856317252071133155,Normal
blk_115414912953112190,Normal
blk_-508643847748147883,Normal
blk_-5854002344931445420,Normal
blk_7879806856873631218,Normal
blk_5206055933803311355,Normal
blk_6735765157303846643,Normal
blk_7881160799900434614,Normal
blk_4149401140857368018,Normal
blk_6215864284775163720,Normal
blk_4304219605424315718,Normal
blk_-7227933479028223314,Normal
blk_-7457771306974862799,Normal
blk_-5232527222906625904,Normal
blk_-391764539008440135,Normal
blk_7535351123696727479,Normal
blk_-7432148246088479115,Normal
blk_-1132464500112206382,Normal
blk_-2001355280870153282,Normal
blk_-3137054727349187795,Normal
blk_-1215298417602041034,Normal
blk_7949020324097233688,Normal
blk_8460393313463459997,Normal
blk_2194462855708020369,Normal
blk_7498186155565063655,Normal
blk_2472254145071460061,Normal
blk_-1456845913226324562,Normal
blk_-3031848015205221729,Normal
blk_3627072411821235063,Normal
blk_-8498800339141290608,Normal
blk_2874414203471255941,Normal
blk_7907648642830227859,Normal
blk_-8640947306272253633,Normal
blk_8506834614050486508,Normal
blk_7101669270639229728,Normal
blk_-2906301571291098044,Normal
blk_7394232718787152480,Normal
blk_2766738879584387872,Normal
blk_3014594286900450220,Normal
blk_410968055248890638,Normal
blk_-8012736109430183264,Normal
blk_4717242776113730532,Normal
blk_8451923331506185169,Normal
blk_-2324909767485353870,Normal
blk_5942227674321540372,Normal
blk_6749963256919439095,Normal
blk_2996210004892729162,Normal
blk_3357919352308720568,Normal
blk_-8434458162771907438,Normal
blk_-1033668505248182574,Normal
blk_-26971670885768519,Normal
blk_7350850266073127425,Normal
blk_8246409065427104334,Normal
blk_729643617760937113,Normal
blk_-5314521282466654568,Normal
blk_2710569622484200021,Normal
blk_7450736552455630242,Normal
blk_6763709310053842491,Normal
blk_-3485814826766368762,Normal
blk_3653414434030400501,Normal
blk_8764693703744759187,Anomaly
blk_8919335217068588505,Normal
blk_2996563792009060,Normal
blk_5742864704332429542,Normal
blk_6806497011036089908,Anomaly
blk_8735034563117017230,Normal
blk_-2470178870562220692,Normal
blk_-5409523249823241040,Normal
blk_5501650285337045915,Normal
blk_6912537792953656636,Normal
blk_-1390741044286394767,Normal
blk_-2556672568838995934,Normal
blk_7898380582603586625,Normal
blk_2330492910274541788,Normal
blk_5305605963201184662,Normal
blk_-5854034069839135924,Normal
blk_-8694633267506886891,Normal
blk_-3639871791866461098,Normal
blk_-9187437032204220012,Normal
blk_-1542070061864458479,Normal
blk_-2649547610320938107,Normal
blk_6086150003458816385,Normal
blk_4616754812140384157,Normal
blk_-3076399146968520407,Normal
blk_9052259508540407143,Normal
blk_-6330063092028817325,Normal
blk_6312719402611173632,Normal
blk_-5621370428482753569,Normal
blk_-3692005595226356347,Normal
blk_-7086735329275631321,Normal
blk_-6257369924087729427,Normal
blk_5529131982755707331,Normal
blk_2210368029494463881,Normal
blk_-4299294573701097215,Normal
blk_-7410760947270004000,Normal
blk_-8423623469019218108,Normal
blk_5431394182922914857,Normal
blk_-8034411937709671531,Normal
blk_586256906251371514,Normal
blk_-4305888220075314099,Normal
blk_-7446782744420379186,Normal
blk_-3996123424544912028,Normal
blk_-5618524324024593960,Normal
blk_-6610740339710112867,Normal
blk_-7774175278178784010,Normal
blk_-872272313922257268,Normal
blk_-3085241930565022208,Normal
blk_-3594737009607484116,Normal
blk_7731184976390014617,Normal
blk_-7927962427382158930,Normal
blk_5645932586321600133,Normal
blk_7020733168397431351,Normal
blk_1290739416401813904,Normal
blk_-6069781019960109014,Normal
blk_7123993661276169242,Normal
blk_3161866215121574056,Normal
blk_4016387365602508794,Normal
blk_6750522513921842887,Normal
blk_8410248538426929442,Normal
blk_8498401613791720690,Anomaly
blk_-4568752647001380124,Normal
blk_5579788643347416719,Normal
blk_-5499131908975124891,Normal
blk_4054544520249788747,Normal
blk_2212672481434237085,Normal
blk_-6417276202331457430,Normal
blk_6762670663575127069,Normal
blk_-5710255942993633955,Normal
blk_-8959153132113961096,Normal
blk_3649775987949138965,Normal
blk_-4526460280838537726,Normal
blk_6580250771751996436,Normal
blk_2946675438566576639,Normal
blk_-4907562705389113615,Normal
blk_5990074622954383685,Normal
blk_2409167767005491059,Normal
blk_401393628452937419,Normal
blk_-7290740259794281562,Normal
blk_2761853587228818690,Normal
blk_1483694219884556894,Anomaly
blk_2582956025316264408,Normal
blk_9217816113393463757,Normal
blk_-8243339894797408980,Normal
blk_-5802604438981152146,Normal
blk_7028780945208475835,Normal
blk_-8499703464124980991,Normal
blk_2855555130770173168,Normal
blk_8215954742563006973,Normal
blk_-2182287675555955178,Normal
blk_8583450676561735489,Normal
blk_-5560847528669994586,Normal
blk_-7130965162308749302,Normal
blk_-5969211831192031991,Normal
blk_-3826109129543713194,Normal
blk_-2681016091351348922,Normal
blk_5791693373677620506,Normal
blk_-4665913559941610329,Normal
blk_4840837818452951601,Normal
blk_-769772612937087889,Normal
blk_12770879351149651,Normal
blk_7888664903437330558,Normal
blk_2981783798787150192,Normal
blk_-3764886389043945116,Normal
blk_3146796614060396976,Normal
blk_-7731156548152671506,Normal
blk_8475247955534873733,Normal
blk_-7583524212538078117,Normal
blk_-4943332333883290426,Normal
blk_3679341084414928626,Normal
blk_3982240577375546261,Normal
blk_8556783396059801409,Anomaly
blk_1373539701575999606,Normal
blk_-578575544341244806,Normal
blk_-55522950887601108,Normal
blk_6799535522304907480,Normal
blk_5416686719871833170,Normal
blk_5359016578861996229,Normal
blk_-7854922233677243796,Normal
blk_-1669503352313254589,Normal
blk_-1224957283054514981,Normal
blk_6925778856916361241,Normal
blk_4476678049470566986,Normal
blk_7169577100694843862,Normal
blk_1601829747621238158,Normal
blk_2853311136921309489,Normal
blk_2846816194609362532,Normal
blk_-3424609452586044408,Normal
blk_8889636819124575382,Normal
blk_-5504281594642124434,Normal
blk_-954051934374909918,Normal
blk_-9144193233156316881,Normal
blk_657667541679812559,Normal
blk_5400837154205209224,Normal
blk_5312285329652696655,Normal
blk_829560176736056157,Normal
blk_-8811686793083847960,Normal
blk_-144090862543271621,Normal
blk_-2042448636479089808,Normal
blk_2980047773970862371,Normal
blk_5367603742509914222,Normal
blk_-857426790609821442,Normal
blk_-9207533323239283317,Normal
blk_1588129548666038975,Normal
blk_-2382004140438138635,Normal
blk_6690235322435070729,Normal
blk_-123252363513067911,Normal
blk_-2549972128529758942,Normal
blk_-1541622745159317434,Normal
blk_-2000877409122236620,Normal
blk_3029554685507269805,Normal
blk_1255083499743852705,Normal
blk_5984927319673066243,Normal
blk_8279362755909725282,Normal
blk_4399820558484391336,Normal
blk_-5244198271648285337,Normal
blk_5686602162634851648,Normal
blk_-5515912020632377951,Normal
blk_6746649195320082662,Normal
blk_-6243312152776716997,Normal
blk_-5730905636064167029,Normal
blk_4309274742705702553,Normal
blk_-5493313385565786803,Normal
blk_-5342042667685497656,Normal
blk_-4749092027219752365,Normal
blk_-4566376014322017124,Normal
blk_2149728827322918746,Normal
blk_6249371971857255334,Anomaly
blk_6113551277279945841,Normal
blk_4613430679731690715,Normal
blk_3127664403072767816,Normal
blk_8219285148927231847,Normal
blk_2935353858545789595,Normal
blk_6762571733796142908,Normal
blk_-2992643786250312562,Normal
blk_5342951107968283054,Normal
blk_-2379735181233017090,Normal
blk_421504291442548532,Normal
blk_-8836576730990325805,Normal
blk_1453995572602461976,Normal
blk_-2647863524000609999,Normal
blk_100112749641533287,Normal
blk_8829873105300291736,Normal
blk_3902982840475586872,Normal
blk_-5397313821077959669,Normal
blk_-2991687937600257476,Normal
blk_-789892509757155675,Normal
blk_352216035519286377,Normal
blk_-7674098815405249182,Normal
blk_435571557354499244,Normal
blk_-3773951588838903620,Normal
blk_-6240829354467461509,Normal
blk_-5609852490993394072,Normal
blk_-6059364134826655639,Normal
blk_-7279915216713871689,Normal
blk_8845516010923455314,Normal
blk_5076179531601624858,Normal
blk_7175475435236822744,Normal
blk_7912188603635498552,Normal
blk_57348110111386254,Normal
blk_1876235375217952374,Normal
blk_-4904750120810562215,Normal
blk_-134093731864103493,Normal
blk_5462662512069949186,Normal
blk_-5536031304588832118,Normal
blk_-7132595704432618993,Normal
blk_-8858756758657321657,Normal
blk_7962616922009155273,Normal
blk_119222313365132122,Normal
blk_-2333293362294750629,Normal
blk_-8544995354275653597,Normal
blk_-6560897404653310191,Normal
blk_-7835901471352294572,Normal
blk_2052074036518461828,Normal
blk_-5752623448194659821,Normal
blk_-6728422089135081132,Normal
blk_-8302143546143349073,Normal
blk_-8506747981048473907,Normal
blk_622079915189291695,Normal
blk_1326374929166714291,Normal
blk_-1502116315118143166,Normal
blk_7718386631576542004,Normal
blk_6370537166176337539,Normal
blk_-1906785151757421117,Normal
blk_4041572075397326932,Normal
blk_-7375121379324743085,Normal
blk_1292358564894494952,Normal
blk_7294168238591257068,Normal
blk_-4908966565989625583,Normal
blk_-8187589158061744826,Normal
blk_6702548037706001300,Normal
blk_1773551739117693234,Normal
blk_5640366580955238018,Normal
blk_7100225729199568073,Normal
blk_6542677062545867706,Normal
blk_5200305959009212075,Normal
blk_-4053708639689951665,Normal
blk_3883438709819451789,Normal
blk_-5090285765589851652,Normal
blk_1137525261032665695,Normal
blk_-73953549506111069,Normal
blk_-8868596006079176900,Normal
blk_649037191427821419,Normal
blk_-3408165793527193969,Normal
blk_-7169911840305078042,Normal
blk_4475218516634442938,Normal
blk_-8254310795258925442,Normal
blk_-7949860141104343227,Normal
blk_8074764299476278402,Anomaly
blk_-757474789297789786,Normal
blk_-7323121257893954068,Normal
blk_-8744798204127081315,Normal
blk_-5481322816553948288,Normal
blk_7885544651588309148,Normal
blk_-5942793159379451193,Normal
blk_7847568634469952879,Normal
blk_-7346129630303608566,Normal
blk_5570135251324647021,Normal
blk_-5548274594871385910,Normal
blk_-6608385916214293812,Normal
blk_5602163927321239110,Normal
blk_4333100743580272058,Normal
blk_-3004305218355783749,Normal
blk_-7667612773670026993,Normal
blk_-6531631971542153595,Normal
blk_4872190467053255428,Normal
blk_-2246450540990599282,Normal
blk_3804615896420653453,Normal
blk_4652697699128039166,Normal
blk_7549273763576227101,Normal
blk_615202211455656487,Normal
blk_-4662486687610992085,Normal
blk_-9040983325298555020,Normal
blk_-4063384288422330507,Normal
blk_4464679447161061787,Normal
blk_-7707800360576422643,Normal
blk_2058523959463208105,Normal
blk_-8298238717255899704,Normal
blk_-1529016843251694549,Normal
blk_7774797924199097641,Normal
blk_-5631681454147966240,Normal
blk_6908288796457721617,Normal
blk_-395170105466679725,Normal
blk_-1121340394120435664,Normal
blk_-1601704801173768057,Normal
blk_-6367103334463325182,Normal
blk_8790455840723302467,Normal
blk_-2691299142196936589,Normal
blk_3746918975463247549,Normal
blk_945726784656367579,Normal
blk_-3777084595383931638,Normal
blk_-552249227911035836,Normal
blk_7521747042000857457,Normal
blk_-7085665447447978975,Normal
blk_1207032273711504906,Normal
blk_6852340170284855697,Normal
blk_-5945808511794316210,Normal
blk_-682154539955351059,Normal
blk_1952219802094582246,Normal
blk_-8557912432390386642,Normal
blk_-3207096505404510006,Normal
blk_-4478881677357186039,Normal
blk_8058640000282362314,Normal
blk_3032600068787433219,Normal
blk_6391072774835767751,Normal
blk_5607475334241636274,Normal
blk_-3901465821069613209,Normal
blk_8794310118012761162,Normal
blk_-2901054034036794313,Normal
blk_7879796270328885410,Normal
blk_-6008397446568765070,Normal
blk_-4695142764579329510,Normal
blk_6230621899127137,Normal
blk_-1930349638929410217,Normal
blk_3056118983921039379,Normal
blk_8491971867438278117,Anomaly
blk_8574135221556602405,Anomaly
blk_-1118984455447106847,Normal
blk_-507020070571184219,Normal
blk_8058577609155184573,Normal
blk_8135462944204400439,Normal
blk_-1011537904811654030,Normal
blk_1695783051214597064,Normal
blk_2520414790357784194,Normal
blk_-6524274181970780333,Normal
blk_-7913337951711407020,Normal
blk_9153491635574193567,Normal
blk_1167797358303162202,Normal
blk_2092189976427141190,Normal
blk_-1257839848015867636,Normal
blk_-1541081311246038538,Normal
blk_-6824176921460244988,Normal
blk_2628276464742691661,Normal
blk_-7289855636072921423,Normal
blk_1654438539595069394,Normal
blk_2075234716713999208,Anomaly
blk_-6228369913588836994,Anomaly
blk_-8738709778586756237,Normal
blk_4778152430586823898,Normal
blk_3245194845343597758,Normal
blk_3283065696283949789,Normal
blk_-3881267399645697356,Normal
blk_5795256114719104203,Normal
blk_-7188913167590818367,Normal
blk_-11235803176296143,Normal
blk_-7134534099900189948,Normal
blk_-3607663163007427879,Normal
blk_9218441083877477363,Normal
blk_-4644811849746077680,Normal
blk_-5545126603066966097,Normal
blk_-8897216566273281819,Normal
blk_6658496003711189948,Normal
blk_-1589491838863420890,Normal
blk_5780786852871827499,Normal
blk_-5322623964232992791,Normal
blk_554556473759698371,Normal
blk_-8621411892522292322,Normal
blk_8172251131904558969,Normal
blk_973160159069770286,Normal
blk_-804226099210015765,Normal
blk_-3359027071957697959,Normal
blk_3786033711939266677,Normal
blk_-4680823494960433903,Normal
blk_-3140647706655526193,Normal
blk_-8902502442244676910,Normal
blk_5393175630818153409,Normal
blk_-482061775122803583,Normal
blk_-1182341734207828035,Normal
blk_-7953727641961873625,Normal
blk_1419921474512205955,Normal
blk_4422417297422477680,Normal
blk_-2063667713951220880,Normal
blk_-5937773175168451180,Normal
blk_-4965785308408296794,Normal
blk_-9056148797991220378,Normal
blk_2225060281830268647,Normal
blk_-2751942090366419582,Normal
blk_-8034488904586256262,Normal
blk_3887958470896771888,Normal
blk_8072472953629617733,Normal
blk_9029207836707365911,Normal
blk_-1852461660074696275,Normal
blk_6872944299481040360,Normal
blk_6912533456169029339,Normal
blk_-4997356237084078057,Normal
blk_6662067662653934827,Normal
blk_-1086284161070447662,Normal
blk_7688643631245999367,Normal
blk_6942165517509334082,Normal
blk_-8232951016004028626,Normal
blk_3590373790524825024,Normal
blk_6020383172603634019,Anomaly
blk_-1694542729201069436,Normal
blk_5503449470016627710,Normal
blk_-5824544626314672324,Normal
blk_-8616006508528828044,Normal
blk_-7563963720042963739,Normal
blk_5577827766804360449,Normal
blk_8051999911552049540,Normal
blk_4672607881935707646,Normal
blk_-7498638394264724047,Normal
blk_7128370237687728475,Normal
blk_6420857752883092988,Normal
blk_7199122309943830488,Normal
blk_6788354964395916852,Normal
blk_5851043418258222720,Normal
blk_3202648946335208525,Normal
blk_4891636506281238324,Normal
blk_-6312809472821143659,Normal
blk_-5814732677764532431,Normal
blk_2149406436431562719,Normal
blk_8425055705568216675,Normal
blk_3359277212701127103,Normal
blk_-6959998716004762329,Normal
blk_9203790828755100013,Anomaly
blk_-6745951718989112438,Normal
blk_7663092938466578792,Normal
blk_8720005406020789554,Normal
blk_9113164824428648432,Anomaly
blk_-266536241831135283,Normal
blk_-3251080442924340719,Normal
blk_-624825655168150902,Normal
blk_4208414850263370500,Normal
blk_4831034997494424145,Normal
blk_894829536898545331,Normal
blk_-2974610655844474299,Normal
blk_-2618741271315742759,Normal
blk_-5396915765290112926,Normal
blk_-1763785597674818650,Normal
blk_2018840025650551657,Normal
blk_-2746403005109568294,Normal
blk_-6974797096568246217,Normal
blk_-3133057617656175223,Normal
blk_9089233838444061529,Anomaly
blk_1588135117036543277,Normal
blk_-1315370751437152369,Normal
blk_5161535612032572360,Normal
blk_-3490624690888422556,Normal
blk_946279522533280896,Normal
blk_8763864832383868244,Normal
blk_3155202909730334813,Normal
blk_6941294836718071090,Normal
blk_2402389604536160477,Normal
blk_-6834643572714685146,Normal
blk_4679007169598894991,Normal
blk_-7590913608990175311,Normal
blk_-2674857911841813851,Normal
blk_-7645434041056783512,Normal
blk_395387768847060753,Normal
blk_3545265936243073802,Normal
blk_7951884590850562414,Anomaly
blk_5892566928788372707,Normal
blk_-2395278670196448513,Normal
blk_3752377836828037272,Normal
blk_7038519551373363881,Normal
blk_-990613683415176734,Normal
blk_-8911447789335190051,Normal
blk_-5222029744473476659,Normal
blk_-4018749104981137302,Normal
blk_-4223063275950422470,Normal
blk_-1821726555814864846,Normal
blk_5530912220068549512,Normal
blk_1118280264213894389,Normal
blk_4011209840575947719,Normal
blk_8126674266716932061,Normal
blk_-5570875149114481618,Normal
blk_-990982730997976756,Normal
blk_6252997523840862873,Normal
blk_-8264358713703010971,Normal
blk_8724162358048053519,Normal
blk_8609243670539523287,Normal
blk_8011747046121692200,Normal
blk_-1863099506363784967,Normal
blk_7648436334209344608,Anomaly
blk_-6371756779080249112,Normal
blk_4320014842947577758,Normal
blk_-3673148213758137267,Normal
blk_-4038933124210532319,Normal
blk_-1379129985473209977,Normal
blk_8101613600824377173,Normal
blk_-7421690778186328738,Normal
blk_8998492362951356511,Normal
blk_321306018809343322,Normal
blk_-817401175336129321,Normal
blk_2303543732299027481,Normal
blk_1623319458168739959,Normal
blk_-3845416332326132271,Normal
blk_4090224566936193919,Normal
blk_-4888640165605517627,Normal
blk_2487726328979553595,Normal
blk_-5008219230249118429,Normal
blk_-8933090753726607633,Normal
blk_6510375913907185934,Normal
blk_-4856764023353422443,Normal
blk_-2558498627417033797,Normal
blk_7144515349779591494,Normal
blk_-6730439668928685606,Normal
blk_4912701224958239164,Normal
blk_2625658267964712968,Normal
blk_6696626374130615397,Normal
blk_-2706912306489512868,Normal
blk_6278466026981984644,Normal
blk_715716749116703060,Normal
blk_8277429727722645510,Anomaly
blk_-8323381503789020006,Normal
blk_-1846600785481316075,Normal
blk_4991189768018392660,Normal
blk_-1820533276097176285,Normal
blk_8051533966603457796,Normal
blk_8687795892166456808,Normal
blk_-127412191533281019,Normal
blk_1113953907998220170,Normal
blk_8355499412557405187,Normal
blk_6865841608344497591,Normal
blk_8243751147898430262,Normal
blk_6051377840952146107,Normal
blk_-3509338019212606337,Normal
blk_-721553672461662337,Normal
blk_8669216175735562689,Anomaly
blk_2541181042083816763,Normal
blk_-3691824481832516628,Normal
blk_-1826247045949451951,Normal
blk_8869736409186522879,Anomaly
blk_3453704704640899243,Normal
blk_-4265125832367011529,Normal
blk_-2384161089122639582,Normal
blk_-3795454314453308098,Normal
blk_9147665301802846033,Normal
blk_-6697030297881013790,Normal
blk_-7821105779207422254,Normal
blk_4440487262606290321,Normal
blk_-5386988219854944958,Normal
blk_-5385849387118604908,Normal
blk_521969220703599538,Normal
blk_-2863201770026599777,Normal
blk_-1986451035900067644,Normal
blk_7299377195610024288,Normal
blk_-5701143793635761713,Normal
blk_-9029558249250325130,Normal
blk_5968488452758896249,Normal
blk_2273045425691128239,Normal
blk_8846721631607023562,Normal
blk_2356857594143257210,Normal
blk_-5144253672909461012,Normal
blk_-3477270318641757693,Normal
blk_-5434091827285625789,Normal
blk_-5676644901999673679,Normal
blk_-842167226993033719,Normal
blk_2515010227669389861,Normal
blk_-5907050650192233811,Normal
blk_6574247722400742671,Normal
blk_-4017637023667203709,Normal
blk_-88742971057695972,Normal
blk_-2814235312117280808,Normal
blk_-5387101733791762811,Normal
blk_-1566403828082382042,Normal
blk_7517176053351935472,Normal
blk_-46556259380530564,Normal
blk_-1710858355395509843,Normal
blk_2309144736445361280,Normal
blk_-6013644698032303277,Normal
blk_-8975754996516287993,Normal
blk_-2014907914457782487,Normal
blk_-4529101866793568311,Normal
blk_-8878138529460157563,Normal
blk_-3718895070155956319,Normal
blk_3416840633140085323,Normal
blk_-1611394945805868859,Normal
blk_4719467755374060835,Normal
blk_-4954797974168461447,Normal
blk_-6487613344870651869,Normal
blk_5356043036107891231,Normal
blk_-2897655469891048865,Normal
blk_4054739273358758384,Normal
blk_-3522074567525507264,Normal
blk_6066745012133005847,Normal
blk_-7532261676733384688,Normal
blk_1809838057337165109,Normal
blk_-1124378847893374737,Normal
blk_-6447565538622135839,Normal
blk_-3259431604489110175,Normal
blk_-2265941679410258350,Normal
blk_-7441271595321487821,Normal
blk_503171034280877882,Normal
blk_-1183464706680174833,Normal
blk_-2885170615836485223,Normal
blk_-2362390499446434919,Normal
blk_-8391159290231043659,Normal
blk_227508842371733469,Normal
blk_1828698508272194356,Normal
blk_-5386096634569541848,Normal
blk_-7381676327533691089,Normal
blk_4799422628120502253,Normal
blk_-243518633461176795,Normal
blk_3845886079322947870,Normal
blk_-7628164677193243450,Normal
blk_-8403885099241100591,Normal
blk_2031265064698124255,Normal
blk_3344322658465655261,Normal
blk_-5632077416345354595,Normal
blk_4786705976324985496,Normal
blk_-7140108066979678940,Normal
blk_3815510679457932917,Normal
blk_-8137933268063044270,Normal
blk_-91432804283851948,Normal
blk_-8236258507829823565,Normal
blk_3689862003003839648,Normal
blk_1950535587854807737,Normal
blk_5482154336643183343,Anomaly
blk_7987026676019736829,Normal
blk_-8049605842142525932,Normal
blk_1435777409246420619,Normal
blk_-1473991145716193874,Normal
blk_6323142914867294839,Normal
blk_-33097401154231780,Normal
blk_7991647870270032367,Normal
blk_-61850960237133349,Normal
blk_-4847640162186693495,Normal
blk_5239572833151913015,Normal
blk_555888138413033874,Normal
blk_3871676097257029060,Normal
blk_4369831876549054440,Normal
blk_-5571877100883439036,Normal
blk_4425968549912657176,Normal
blk_-7097069771219918179,Normal
blk_-398207552508834674,Normal
blk_-55630469942090497,Normal
blk_-2401417782770695827,Normal
blk_-6787686962403815845,Normal
blk_-2995066397043527790,Normal
blk_8812029587452243968,Normal
blk_-1357456195821841398,Normal
blk_2463844021429685333,Normal
blk_2505870109700078272,Normal
blk_3389471606855124519,Normal
blk_-5303986341485696314,Normal
blk_-5447417104355795463,Anomaly
blk_-3358893437319682620,Normal
blk_-4438800850369973059,Normal
blk_-2600584746587629507,Normal
blk_-1408718039728226293,Normal
blk_-2826643498307260611,Normal
blk_-1223442617988396746,Normal
blk_-4199328767691809938,Normal
blk_-3512342408067619805,Normal
blk_-1258825825333475363,Normal
blk_-8311692863090491538,Normal
blk_-7905267951566891324,Normal
blk_8201117867106038775,Anomaly
blk_-8677774271908846649,Normal
blk_-6191791665510493031,Normal
blk_1222487654660893933,Normal
blk_3552671328896716431,Normal
blk_-1304321836760140315,Normal
blk_6492398147974721894,Normal
blk_-2801253304834922536,Normal
blk_-4777172021454732874,Normal
blk_2746485420753697964,Normal
blk_-4204337306619170127,Normal
blk_423443046299723227,Normal
blk_8595953129858897576,Anomaly
blk_-4764998817880326952,Normal
blk_-5781752082508616053,Normal
blk_-1347913703870477362,Normal
blk_2453945987891191744,Normal
blk_-6618124016448099417,Normal
blk_-1966946637220555511,Normal
blk_1778384394612504081,Normal
blk_-4749712354714045,Normal
blk_6815683158341833117,Normal
blk_-5197228044059643395,Normal
blk_668428668439535381,Normal
blk_-889475025796775162,Normal
blk_-1828363868698250426,Normal
blk_4910293697632317908,Normal
blk_5014914577685232619,Normal
blk_-2279759837188762389,Normal
blk_1758058140904291753,Normal
blk_455726972106025727,Normal
blk_747933557504373976,Normal
blk_2465055770030249745,Normal
blk_-2895335719980728177,Normal
blk_-470363052397321768,Normal
blk_1542965960180398278,Normal
blk_5335446654170551956,Normal
blk_1996595509196968550,Normal
blk_78794702720525321,Normal
blk_-7730745308963525191,Normal
blk_-7736161395577686148,Normal
blk_3801153218544685164,Normal
blk_3076887857468199302,Normal
blk_61436514893364328,Normal
blk_1608137066036263307,Normal
blk_-416763771108748497,Normal
blk_-8512245923735585801,Normal
blk_-5007147236685725255,Normal
blk_7505495163819331501,Anomaly
blk_6739754674606691237,Normal
blk_-8691087091386656061,Normal
blk_5047876460722366136,Normal
blk_-2342850909465634765,Normal
blk_18256148351450558,Normal
blk_-725893085790216937,Normal
blk_4943682750417758971,Normal
blk_4768721780245515246,Normal
blk_7032589184074625980,Normal
blk_8827951563980824329,Anomaly
blk_-4958757915417039436,Normal
blk_8229193803249955061,Normal
blk_2361401024875843209,Normal
blk_-3043697933263783109,Normal
blk_7689982531196174133,Anomaly
blk_-5739328235371990515,Normal
blk_-7403016268243448407,Normal
blk_6223823434482424152,Normal
blk_-7235931768068772309,Normal
blk_3825272597220853238,Normal
blk_-4967518342558448442,Normal
blk_4199009122847530169,Normal
blk_8163021404287658298,Normal
blk_-3704880300647273626,Normal
blk_4198412011467623795,Normal
blk_-7621600738534407302,Normal
blk_155941754525046120,Normal
blk_7732306871241740755,Normal
blk_3593946715364277837,Normal
blk_6448203317402452999,Normal
blk_-3141165586675165534,Normal
blk_4458507905730725071,Normal
blk_-3463870207777353588,Normal
blk_-4734376377273630539,Normal
blk_-8441547212932974836,Normal
blk_8628705433120563184,Normal
blk_4562108002631923311,Normal
blk_3125478205253565053,Normal
blk_8308890730054904384,Normal
blk_-4408335476140562659,Normal
blk_-7060928140365385716,Normal
blk_1211267575847435120,Normal
blk_1692120908097027760,Anomaly
blk_8573042782059402313,Normal
blk_5273716902983920567,Normal
blk_5457015521868299029,Normal
blk_-7300812723178423592,Normal
blk_1707021039748911286,Normal
blk_2772369251841858397,Normal
blk_1023456518502237369,Normal
blk_-7527795791124767428,Normal
blk_-4896343875963279452,Normal
blk_-6409444605489077790,Normal
blk_397028259025382159,Normal
blk_-6987163578195053054,Normal
blk_-2433101765533683500,Normal
blk_2176961593541361818,Normal
blk_69209702180793269,Normal
blk_2481863231556334692,Normal
blk_-6967251424766193236,Normal
blk_1848178068587188805,Normal
blk_-8843931208725717959,Normal
blk_1447001274902055614,Normal
blk_3775893535532500565,Normal
blk_1197678966039862923,Normal
blk_1889006843934975072,Normal
blk_7283825910462335201,Normal
blk_2634160211713591440,Normal
blk_6133073023894582922,Normal
blk_-3048100091565287612,Anomaly
blk_9086995020773881598,Normal
blk_8083721924934697803,Normal
blk_-7723434696725508232,Normal
blk_-7231735712257296909,Normal
blk_8362325295506522506,Anomaly
blk_-4517563680874308435,Normal
blk_-393482409399829097,Normal
blk_6141781118183491756,Normal
blk_7780613312194489579,Normal
blk_-8240883429454269484,Normal
blk_-8933869562636365621,Normal
blk_-3605146934398395656,Normal
blk_3463279800570089599,Normal
blk_-1819650066051079409,Normal
blk_-4173384710515759223,Normal
blk_-7384940512568711172,Normal
blk_5524899289540949758,Normal
blk_4729110859362742475,Normal
blk_708509238301532717,Normal
blk_4844927006772029612,Normal
blk_-84119410578218384,Normal
blk_-4198189458065174774,Normal
blk_1086420193925825135,Normal
blk_8473853412339672967,Normal
blk_-6918800307607024894,Normal
